-0.012853721,1.820529606,-0.687463663,0.036505029,0.689932585,-0.447541691,2.090520788,0.308818499,-2.068649697,0.250045578,COX DAVID
0.270731275,0.117467181,1.351662465,2.366117433,-1.138899267,-0.671974234,-2.230629811,-0.852673344,0.408516552,0.565207059,CUMBERLAND MICHAEL S
0.922828821,-2.38719973,1.006646171,0.334227701,-0.839954607,-0.640460701,0.581574761,2.115438689,0.325980793,-0.438879562,DEFFNER JOSEPH M
0.344925776,-0.290488645,-0.448330568,-1.04756876,0.878457481,-1.65154481,-1.282586767,-0.652106487,-0.629560888,0.776219734,DELAINEY DAVID W
-0.874252927,-0.132339182,-1.334357262,0.152115331,0.217694298,2.345386096,0.846696718,-0.067583897,0.268425193,2.347122644,DERRICK JR. JAMES V
-0.600041906,-1.139882131,0.335689875,-0.007165101,-0.467298163,-0.109898702,-0.017148629,1.940003091,0.192405371,-0.878182361,DETMERING TIMOTHY J
0.859797152,-0.490544799,-0.864079814,-0.243846759,0.612245592,-1.57287499,0.175538609,-0.038810416,-0.789548582,0.541446665,DIETRICH JANET R
-1.511567929,-0.383017896,-0.67499675,0.889522397,0.7193672,-0.819587312,-0.878086851,-1.35139954,-0.531762721,-0.466425698,DIMICHELE RICHARD G
0.281739189,-1.431103049,0.735686769,0.706049753,-1.241725937,0.124602929,0.699884699,0.518526536,-0.575975427,-1.288264931,DODSON KEITH
0.411221087,-0.119597467,2.077103446,1.273028619,-0.578203339,-0.821364741,2.227733283,0.968555039,-0.333118585,0.059137557,DONAHUE JR JEFFREY M
0.862423667,-0.864091242,-0.690165457,0.487026252,0.76081806,1.318506707,-0.544676412,0.490786026,-0.130683718,1.414029892,DUNCAN JOHN H
0.522585501,-1.556615514,-0.424314438,0.55076977,-0.772101025,0.738590968,-0.375466918,1.427777893,-0.589331153,-0.530746394,DURAN WILLIAM D
-0.003495205,-0.510570696,0.198221695,-1.269327014,-0.214261208,0.105287061,-0.949613847,-0.444129913,-1.207781315,-0.97412278,ECHOLS JOHN B
0.815746506,1.340831453,-0.205386929,-0.8540258,0.905777654,-0.679563582,1.403541721,-1.142278427,0.486425466,-1.346306357,ELLIOTT STEVEN
0.9032559,-0.368644532,-1.713183129,-1.091790052,1.066381984,-1.447140494,1.135073193,-0.699971176,1.824031723,-1.173896211,FALLON JAMES B
0.008214028,-0.511997454,0.664075876,-0.67142526,-0.334893621,0.807322389,0.66984561,-0.687041946,-0.456087326,-0.975282497,FASTOW ANDREW S
0.878169657,0.341325083,0.404771691,0.522373081,-0.584412581,0.144089448,0.074723897,1.548275273,-0.106637245,-0.740961697,FITZGERALD JAY L
0.524298197,0.66376199,-0.584430895,0.433369409,-0.738016529,1.191380018,-0.100370074,0.460616866,0.01041108,-0.847154466,FOWLER PEGGY
-1.858133933,0.042684046,-0.247479757,-0.660804611,0.709084878,1.159596756,1.728906532,-1.680841724,1.125184379,-0.279467066,FOY JOE
-0.95928295,-0.87724557,-0.846825433,1.289986737,1.926956622,-0.293676534,-0.495301932,-0.106777736,-0.354461612,-0.16352744,GAHN ROBERT S
0.393970812,-0.576001444,-0.329440929,-0.440598024,-1.127268206,0.798394894,0.147668942,-0.716406962,0.161358828,-1.09686092,GARLAND C KEVIN
-1.2023631,-1.345162766,-0.303865375,-2.057184057,-0.051601772,-0.519894426,0.977429318,0.063144499,3.734514461,0.976527772,GATHMANN WILLIAM D
0.702667301,-1.192794933,-0.346262609,0.058189313,0.069897825,1.278607964,-0.80860368,0.977433833,-0.160101158,1.658939601,GIBBS DANA R
-0.248166187,1.12185131,0.114054306,-0.78507537,-0.337382798,1.755924878,-1.260583469,-1.182903447,0.584795521,-0.83606767,GILLIS JOHN
-0.093118258,-1.028330539,1.033648849,0.459915526,-0.20822591,-1.596937651,1.234839141,-0.433903568,0.975982809,-0.992218891,GLISAN JR BEN F
1.088925768,0.440231449,-1.583760536,0.003686638,1.497711905,0.411949764,-0.260945026,0.018029537,-0.94143868,0.517016833,GOLD JOSEPH
-1.778473065,-0.278157,0.421532336,-0.132379677,0.358091644,1.28316382,0.086633659,-0.561091733,-0.794995635,0.822504219,GRAMM WENDY L
-0.227732125,0.032759082,-0.689579716,-0.57229547,-0.247030405,0.196762271,0.091135902,0.678273008,-0.566590564,-1.194173043,GRAY RODNEY
1.045914727,-0.716875372,-0.224452753,-0.256595285,-0.959758466,0.640737445,-0.547932424,-0.854890966,1.488123197,0.691547053,HAEDICKE MARK E
-0.259694071,1.146289634,0.670172826,-1.739542576,0.551087223,0.458587481,-0.020981313,-0.204526187,0.204936605,1.679714408,HANNON KEVIN P
-0.399579146,0.097158895,-0.482248767,0.326561148,0.507798344,2.76579043,0.806290078,0.433594482,-0.423897344,0.957039254,HAUG DAVID L
0.554388164,0.434903712,-0.11443228,0.234892187,0.270083987,0.474107612,0.576099645,0.660926654,-2.071485146,-0.637563595,HAYES ROBERT E
0.489689545,-1.455269782,0.083516664,-0.398652038,-1.162188959,-1.43529224,-0.044030163,0.312122397,-0.476917734,-0.382549498,HAYSLETT RODERICK J
-1.175785817,0.052501885,-0.072061634,-0.223919254,-0.512009932,-1.338739674,1.678385731,1.447314669,-0.180811548,0.599124075,HERMANN ROBERT J
1.10138414,-0.761570717,1.30597563,0.695754378,-0.73734492,0.784387192,-1.011667197,-0.456689666,-0.687874662,0.444258934,HICKERSON GARY J
-2.720782973,0.810319461,2.817748043,0.625506504,3.908537732,-0.744700578,-2.046457373,2.342271921,1.318187869,-1.729487831,HIRKO JOSEPH
0.368379048,0.301578966,-0.272417073,-1.456224273,-0.242748124,-0.662197008,-0.6572725,1.399123862,0.142530701,1.377741786,HORTON STANLEY C
0.9905749,-0.347906259,0.299317445,1.03464044,-0.644421128,-0.176609068,0.282542386,-0.438761778,1.321504029,0.886817762,HUGHES JAMES A
-0.688074615,0.094443201,0.642375532,-0.79959526,-0.464186122,1.634119529,-0.082246592,-0.128912419,-0.809426422,-1.449792949,HUMPHREY GENE E
0.339756402,-2.180855194,0.368004308,-0.29793975,-0.218002346,0.987101537,-0.575659106,0.510191985,-0.618134521,-0.53005184,IZZO LAWRENCE L
0.049759579,1.410088878,0.386903812,-0.769707591,0.225016688,-0.350352739,0.113806518,-1.245219393,-0.100922121,0.553154543,JACKSON CHARLENE R
1.2388576,0.962695395,-0.023287584,-1.340258538,-0.953556424,0.644392684,-1.696112101,-0.904062102,0.418777812,0.173625971,KAMINSKI WINCENTY J
0.224157739,-0.639179722,0.032038041,-0.417782161,0.336817454,0.718214199,0.210675913,-0.488064972,1.213929469,0.85013105,KEAN STEVEN J
-0.076289309,-1.175712355,0.639880639,0.412861464,-0.852000328,-0.313475682,0.206665928,-0.67077858,0.079745928,-1.41749812,KISHKILL JOSEPH G
0.979771194,0.399801043,0.304780153,-1.61248477,0.930974302,-2.354284389,0.40143946,-1.526288959,0.416735199,-0.261808432,KITCHEN LOUISE
0.279356108,0.761782494,0.168280944,-0.349833193,0.278601876,-1.117324174,-0.84773311,0.223000906,-0.607156719,-0.447776472,KOENIG MARK E
0.756891207,-0.045356042,1.024210034,-0.987805048,-0.696391941,0.599346053,-0.558900222,0.889952327,-1.015089803,1.626007863,LAY KENNETH L
1.183509258,-0.533381987,-0.696438118,-0.339396339,1.845400817,-1.161745326,-0.456806738,-0.544186608,-0.916932394,0.835950512,LEFF DANIEL P
0.374982387,0.312047524,-0.576666929,-0.113369605,0.62633349,-0.521098903,-1.798561125,-0.083482358,-0.468665364,0.978492116,LEWIS RICHARD
0.510592957,-1.858263627,0.885777383,-0.449880231,-0.270228644,-1.529318359,0.563391478,1.483425643,-0.213423814,-0.187404628,LINDHOLM TOD A
-1.425818745,-0.487663636,1.25445364,-0.672110146,-0.711022752,-0.660350033,-0.261284464,-1.11959119,-1.765774919,0.44550787,LOCKHART EUGENE E
0.647335777,-0.205718303,-1.459850602,-0.808261559,-0.517699083,0.631975124,0.61014018,0.99650147,0.074324838,-0.347596981,LOWRY CHARLES P
0.837943661,1.74073797,-0.071460892,2.313577497,-0.660087862,-0.919801988,0.983063939,-0.109710386,0.753933075,-0.454895787,MARTIN AMANDA K
-2.487889683,0.362024409,0.00580983,-0.972998752,0.690536441,2.645697394,1.52330813,-0.96436649,1.306267029,-0.508237847,MCCARTY DANNY J
0.63337049,0.081938932,0.272604168,0.4982214,-1.183451881,-0.647831629,-0.267602489,-0.695055994,0.466538027,-1.074501432,MCCLELLAN GEORGE
0.744558213,-0.234846886,1.473819758,0.171997369,-1.346403578,-0.91594383,0.709211475,-0.976243122,-1.414692252,0.964804517,MCCONNELL MICHAEL S
-1.183109749,0.700544822,-1.093212064,3.130102754,0.194465447,-0.500275036,-1.364809802,-1.416273682,1.789485667,0.606619537,MCDONALD REBECCA
1.091039912,-1.19809085,1.025217891,0.149744326,0.506911531,0.047018075,0.910259959,-0.007476664,0.427519549,1.566044833,METTS MARK
0.541547624,0.436121757,-1.571115477,2.937877926,-1.467886464,0.210512865,-0.690916581,0.307011927,1.189924192,-0.508086603,MEYER JEROME J
0.313996167,0.104947308,-1.654319834,0.987839733,-0.242273665,0.192036523,0.423826146,-0.585067461,0.486255042,-0.982399696,MORAN MICHAEL P
-2.748895823,0.801556702,3.13902634,0.722403783,4.020288441,-0.440311569,-1.797122375,2.380855056,1.449317015,-0.944817926,MORDAUNT KRISTINA M
0.312648961,-0.66053305,-1.972208966,0.116023036,0.254401977,-1.119534351,0.543274801,0.268476251,0.500539689,-0.534218959,MULLER MARK S
0.630259057,0.096347859,-2.569902229,-0.008125017,1.639042683,-0.772225405,-1.068350956,0.308338597,-0.169072977,0.82403583,MURRAY JULIA H
-1.435281606,0.035791712,0.444169285,-0.145358477,1.358976034,1.98338627,0.212249485,2.300782192,0.535531231,0.637469094,NOLES JAMES L
0.512873403,1.589338435,-0.411086422,-1.444271269,-0.628333319,0.065545399,-1.387568408,0.740136742,0.474592763,0.457962579,OLSON CINDY K
-2.645785665,-0.049712412,-0.106268077,0.130387136,-0.148499511,-1.614967252,-0.73666588,0.133189985,-1.086023483,1.999797432,OVERDYKE JR JERE C
-0.539187218,0.886429946,-1.628613806,0.403357364,-0.612110184,1.46030501,0.629810451,0.700764032,0.763466839,-0.265224135,PAI LOU L
0.035905917,1.634082397,0.829602306,3.380884549,-0.702171718,-0.308859841,-0.261516943,0.057620061,0.738213682,0.423762217,PEREIRA PAULO V. FERRAZ
0.628680948,0.354441801,0.300339792,-0.209086584,0.417893265,-2.161698067,1.002216037,0.340023052,0.269433596,-1.143856447,PICKERING MARK R
1.087399564,0.528043106,-0.340205617,-0.756188224,0.150183105,-0.786696797,-0.366615234,-0.435088203,-0.973573151,-1.14894775,PIPER GREGORY F
1.386207221,-0.965014073,-0.082579745,1.640735558,-0.563213754,0.362642723,-1.12285593,-0.061415663,-0.277216123,0.400394949,PIRO JIM
-0.016230262,0.305481134,0.279585136,0.320257808,0.699425108,0.263337446,0.186172475,0.550560064,-0.261347186,-0.877791015,POWERS WILLIAM
0.239670317,2.076743486,0.63270942,1.559297941,-0.169874742,-0.168972747,1.477587299,0.06046513,-1.404350509,0.119730925,PRENTICE JAMES
-0.056654849,0.618366843,-0.50572207,-1.989631965,-1.882022235,-0.845085439,-1.876502061,0.46892225,1.473919404,-0.11286538,REDMOND BRIAN L
-0.497447424,1.097157141,-0.2758053,0.400122707,-0.740354049,0.926752398,-0.965956471,-0.271612035,-0.39637154,0.375089212,REYNOLDS LAWRENCE
0.163645316,-0.857417707,-0.432808463,1.057221118,-0.639643892,0.739827874,-1.913750562,0.012004886,-0.510469393,-1.083423408,RICE KENNETH D
0.888569016,-0.293745323,-0.118302228,-0.575008307,-0.020513259,-1.823417691,2.855589476,0.104653304,0.205979428,2.293476262,RIEKER PAULA H
-1.822131302,-0.491006748,-1.126517852,1.782753483,0.724262303,-0.082821781,0.65607408,0.453392544,-0.118172236,3.038122261,SAVAGE FRANK
0.20061998,0.787134773,0.54883791,-0.027410268,0.167852394,-1.562757965,-0.15340743,-1.817012077,0.319360922,0.559216092,SCRIMSHAW MATTHEW
0.442912461,0.408944862,0.674949412,0.635839877,-0.168490601,-0.113486226,-1.16029392,-0.945477768,-0.599582646,1.215475754,SHANKMAN JEFFREY A
0.336666409,-0.069564564,-2.243832068,0.838930756,2.458691433,-0.707749077,1.035488903,-1.268147162,0.74512631,-1.443637539,SHAPIRO RICHARD S
0.150733324,2.235664527,-0.25824016,-1.328672691,-1.611464432,-0.459118299,-2.367355184,-0.23012849,0.017167182,0.945506367,SHARP VICTORIA T
-0.180287101,0.314518895,0.326777381,-0.261868438,0.216225325,1.10265643,1.448265554,0.033391667,1.219787419,-0.899916425,SHELBY REX
0.900768516,-1.381512583,0.459103201,0.624787717,0.007475695,-0.050836166,1.176953865,-0.179743866,-1.17823308,1.409886186,SHERRICK JEFFREY B
-0.037003826,-0.199301423,0.33330375,-1.302700741,-0.447875186,-0.712592529,-1.161282104,-0.563103689,0.693002884,-0.930788295,SHERRIFF JOHN R
0.137081212,1.62095493,0.970890218,-1.369787172,0.515956747,1.052631856,0.162260948,-0.701828141,-0.817832498,0.169543831,SKILLING JEFFREY K
0.1786204,-1.462358913,-1.279474197,0.541466697,2.07978552,1.145941697,-0.671125225,-1.102009856,-1.899794374,0.97463316,SUNDE MARTIN
-0.264895773,1.120875055,-0.992650538,-0.294114188,-1.393715164,0.524083824,0.595747325,1.698865697,0.78894875,-0.377949616,TAYLOR MITCHELL S
0.453646932,0.602279687,-0.023179787,-0.330900132,0.055112103,0.890714254,0.087103989,-0.61397782,1.524718348,-1.337527455,THORN TERENCE H
0.033274021,0.33355478,0.473623999,-0.31340402,1.264065801,0.306362718,0.204946532,-0.59384767,-1.819805787,-0.825387281,TILNEY ELIZABETH A
0.742904868,-1.578050039,1.217226214,-0.952217262,0.383139098,-0.3571442,1.134355843,-0.034206629,0.117919787,0.650005083,UMANOFF ADAM S
-0.04818756,-0.244392404,-0.712935199,-0.114330527,0.744573941,-0.384248451,-0.776846012,-1.207247598,-0.210246236,-0.141841395,URQUHART JOHN A
0.677061127,-0.722094595,0.919395175,2.123831959,-0.117907042,0.534852378,-0.169630115,-0.809625808,2.078117864,1.500625692,WALLS JR ROBERT H
-0.581983379,1.749593399,1.514693114,0.51481519,0.615275091,1.253644935,1.371356705,-0.181187338,-1.055872192,-0.671715521,WALTERS GARETH W
-0.063432146,1.043871258,-0.462755082,-1.011941454,0.321302788,-0.521692185,-0.503953035,2.365393924,0.049503463,2.374357095,WASAFF GEORGE
-1.961618591,0.207967921,1.228268307,0.351496473,0.655613699,0.026358103,0.925282666,0.546743928,-0.367468619,1.101519756,WESTFAHL RICHARD K
-2.60939802,-0.290902716,-1.114941422,-1.071128985,-0.854327178,1.827296206,1.237241885,1.803204649,0.827674338,-0.552811825,WHALEY DAVID A
0.736468356,2.514897208,0.072657546,1.860649155,-0.540672436,-0.822141382,0.301534397,0.009092454,0.082666249,0.744848979,WHITE JR THOMAS E
-1.07924716,-1.105801446,2.152454389,0.0158863,-1.690666223,0.665983308,-0.085069343,-1.040608329,-0.843411269,-0.786849329,WROBEL BRUCE
-2.328405199,0.675421184,-0.34181375,1.033229588,-0.678339494,-1.446039457,1.488064596,0.005122705,-1.091202566,0.679643026,YEAGER F SCOTT
